Cores, Time
1, 1.134613923499999899036083661485
1, 1.135267473500000345865146300639
1, 1.135332866999999801294052304002
1, 1.135223418999999900336206337670
1, 1.134957743500001114966835302766
1, 1.134913885499999608441612508614
1, 1.134699779500000005327819962986
1, 1.134817663999999837187715456821
1, 1.134924603500000017675120034255
1, 1.134939875000000597538019064814
1, 1.134915587999998365376086439937
1, 1.134864631500001053154846886173
1, 1.135100354000002198517904616892
1, 1.135019800999998551560565829277
1, 1.134915766000005987734766677022
1, 1.134931617999995978607330471277
1, 1.134765180500004078112397110090
1, 1.134758431000001621669071028009
1, 1.134448902999999120311258593574
1, 1.134402416500002175325789721683
2, 1.134459957500000060193201534275
2, 1.134536434500000190439550351584
2, 1.134537622999999939565896056592
2, 1.134482653000000063059360400075
2, 1.134683515999999059431502246298
2, 1.134677202500000703366822563112
2, 1.134891520000000042500687413849
2, 1.134828357499998219282133504748
2, 1.134664107499997243166944826953
2, 1.134688954000001359645466436632
2, 1.134475347500000452782842330635
2, 1.134337550499999736075551481918
2, 1.134340870999999140167346922681
2, 1.134624708500002299160769325681
2, 1.134578017999999133280653040856
2, 1.134509647500003381992428330705
2, 1.134494580499996629896486410871
2, 1.134630363500001237753167515621
2, 1.134393595499993523390003247187
2, 1.134891605499994682304532034323
3, 1.135028911500000070589067036053
3, 1.134785645000000009474661055719
3, 1.134825524000000029900547815487
3, 1.134531430000000007396465662168
3, 1.134420004999999065375959617086
3, 1.134406070999999016635229054373
3, 1.134381754499999672702870157082
3, 1.134534628000000822112269815989
3, 1.134542502500000438203642261215
3, 1.134545334500000279831510852091
3, 1.134600563999999423003828269430
3, 1.134502480500000132224158733152
3, 1.134987137499997800205164821818
3, 1.134879062499997814938978990540
3, 1.134835886000004734341928269714
3, 1.134724533499998244678863557056
3, 1.134775846000003696190105983987
3, 1.134466314500002681597834452987
3, 1.134403191499998797553416807204
3, 1.134358775999999124906025826931
4, 1.134477300500000174210413206310
4, 1.134705024500000103415686680819
4, 1.134633130000000100778834166704
4, 1.134642992500000779898527980549
4, 1.134596492000000012012606021017
4, 1.134594445499999437743099406362
4, 1.134981690000000043028194340877
4, 1.135022728499997413109667832032
4, 1.135044396000001398761014570482
4, 1.134750206499997915443600504659
4, 1.134571751500001113299731514417
4, 1.134942505999998019206032040529
4, 1.134794256999999362278686021455
4, 1.134805193000001821701516746543
4, 1.134499793999999894822394708171
4, 1.134799850999996806422132067382
4, 1.134499385499999846160790184513
4, 1.134429470000000605978129897267
4, 1.134260018999995622834831010550
4, 1.134022507000004509336577029899
5, 1.134736282500000026374209483038
5, 1.135032673000000436047685070662
5, 1.135091938500000452449967269786
5, 1.134766126499999749910330137936
5, 1.134907265999999026462319307029
5, 1.134749202000000067869223130401
5, 1.134785726000000494195774081163
5, 1.134737477999998134237102931365
5, 1.134650240500000961674231803045
5, 1.134658462000000866964910528623
5, 1.134658211000001415413862559944
5, 1.134743548999999518400727538392
5, 1.135106792999998504001268884167
5, 1.135104178500000671192537993193
5, 1.134919042500001751250238157809
5, 1.134947533000001840264303609729
5, 1.134618066999998120536474743858
5, 1.134479688500000804651790531352
5, 1.134692619500000887455826159567
5, 1.134701870999997197486663935706
6, 1.134721986999999820966422703350
6, 1.134678313999999854644329388975
6, 1.134721367499999189476511674002
6, 1.135488696500000393996288039489
6, 1.135418985999999463842868863139
6, 1.135145328000000120027834782377
6, 1.135336113499999299847331712954
6, 1.135421770000000663003447698429
6, 1.134854948000000973706846707501
6, 1.134782292499998845869413344190
6, 1.134780704499998904566382407211
6, 1.134659472999999252351699396968
6, 1.134645497499999322599251172505
6, 1.134817841499998536392013193108
6, 1.134771261500006289679731708020
6, 1.134750066499996989932697033510
6, 1.134276901499994494315615156665
6, 1.134594497000001922515366459265
6, 1.134537965500001632790372241288
6, 1.134750924000002214597770944238
7, -nan
7, -nan
7, -nan
7, -nan
7, -nan
7, -nan
7, -nan
7, -nan
7, -nan
7, -nan
7, -nan
7, -nan
7, -nan
7, -nan
7, -nan
7, -nan
7, -nan
7, -nan
7, -nan
7, -nan
8, 1.135258113999999762810944048397
8, 1.135300691499999903300022197072
8, 1.135084682500000496929715154693
8, 1.135148134500000516311501996825
8, 1.135141898999998844033143541310
8, 1.135119430000001372604856442194
8, 1.135133927000000042539795686025
8, 1.135210030999999730738636571914
8, 1.135188412499999799365468788892
8, 1.135204325500001942828021128662
8, 1.135278748999997588953192462213
8, 1.135160016499998647532265749760
8, 1.134959900000001908892954816110
8, 1.134501078999999634788764524274
8, 1.134839779000003545661456882954
8, 1.134928375500003028264472959563
8, 1.134029791999999758900230517611
8, 1.133809284499996294925949769095
8, 1.134291853499995283982570981607
8, 1.133985628499999620544258505106
9, 1.133846014000000179677840606018
9, 1.134694275999999835136122783297
9, 1.134928452500000517488842888270
9, 1.135237049000000553178324480541
9, 1.135188692499999874030436330941
9, 1.134976956999999231356923701242
9, 1.135122436999999706586095271632
9, 1.134772357999999314870365196839
9, 1.134658020500001640584741835482
9, 1.134711660499998941986632416956
9, 1.134806838999999456518708029762
9, 1.134802927999999155872501432896
9, 1.134906318999998831031916779466
9, 1.135371159500000004527464625426
9, 1.134801725499997360202542040497
9, 1.135381373499996016107616014779
9, 1.135219479500001682481524767354
9, 1.135095456000001945540134329349
9, 1.135078325000002053002390312031
9, 1.134874353000000724023266229779
10, 1.135030507999999827006831765175
10, 1.135212200000000226651764023700
10, 1.135299975499999725059296906693
10, 1.135201166500000802273007138865
10, 1.135273508500000971821464190725
10, 1.135216006000000277254002867267
10, 1.135190107999999753474185126834
10, 1.135585888499999640544046997093
10, 1.135400434000001013146174955182
10, 1.135308965000000114287104224786
10, 1.135117524999998295243130996823
10, 1.135266356999999004528945079073
10, 1.134861526499999939687768346630
10, 1.134890986500000309433744405396
10, 1.134960261999999886484147282317
10, 1.134989970500001277287083212286
10, 1.135243492999997272363543743268
10, 1.135212287999998181931005092338
10, 1.135182039000000031592207960784
10, 1.135205792500002530687197577208
11, 1.135409707999999850969174985948
11, 1.135824179499999697640078011318
11, 1.135738562500000270460986939725
11, 1.135619108999999404829850391252
11, 1.135266044499999793515598867089
11, 1.135420616499999368897988460958
11, 1.135136523999999980105712893419
11, 1.135170371499999220077370409854
11, 1.135065309499999841591488802806
11, 1.135075000000000500222085975111
11, 1.135083508000001017990143736824
11, 1.134981051000000462636307929642
11, 1.135051361500000410842403653078
11, 1.134965283499997923399860155769
11, 1.135415053999999202005710685626
11, 1.135458724499997629209246952087
11, 1.135839914000001726890332065523
11, 1.135696711499996069960616296157
11, 1.135598078499995722268067765981
11, 1.135497340500002394492184976116
12, 1.135824133999999929756086203270
12, 1.135387471000000036980281947763
12, 1.135394871999999999445662979269
12, 1.135087086999998717828930239193
12, 1.135249289999999078304426802788
12, 1.134914163999999558996023552027
12, 1.135342198000001801005964807700
12, 1.136368135499999709736584918573
12, 1.135410186000001431239070370793
12, 1.135572536000001520051227998920
12, 1.135549630499998130517269601114
12, 1.135996028999997520259057637304
12, 1.135925806499997747778252232820
12, 1.135689839499999465033397427760
12, 1.135517066500000282758264802396
12, 1.135259078000004251407517585903
12, 1.135482174499998109240550547838
12, 1.135565905499994698857335606590
12, 1.135448304000000518954038852826
12, 1.135364819499997679486114066094
12, 1.135747650000000108505560092453
12, 1.134718388500000507690401718719
12, 1.135229147000000438083588960581
12, 1.134693795999999643697719875490
12, 1.134742488500000590079253015574
12, 1.135749955499999686026058043353
12, 1.135553104500001353471816400997
12, 1.135153284000001150388925452717
12, 1.135180833499997987701135571115
12, 1.135189100499999881321855355054
12, 1.135181519500001456890458939597
12, 1.138080172999998751492967130616
12, 1.135073372999997332044586073607
12, 1.135229411000000965259459917434
12, 1.135520651999996744052623398602
12, 1.134993376000004161596734775230
12, 1.135126532000001020605850499123
12, 1.134814771000002053824573522434
12, 1.135103039000000535452272742987
12, 1.135855941999999174640834098682
12, 1.134353587500000148935441757203
12, 1.135014587999999768896941532148
12, 1.135292184499999912361545284512
12, 1.135022164500000485531927552074
12, 1.135137089999998849521034571808
12, 1.134857738999999199336343735922
12, 1.135676974999999089277480379678
12, 1.134241259999999584806573693641
12, 1.135066744999999599485818180256
12, 1.134366651500002376451448071748
12, 1.134740961000002101854988723062
12, 1.135061680999999822461177245714
12, 1.134505255499998810364559176378
12, 1.134610376000001252805304829963
12, 1.134841807000000812877260614187
12, 1.134574261499999181523890001699
12, 1.136079692999999224412022158504
12, 1.134840542500000992731656879187
12, 1.133840081499997154423908796161
12, 1.135280266999998843857611063868
12, 1.134980342500000016769945432316
12, 1.135253771500000397054463974200
12, 1.135537196500000511889538756805
12, 1.135358705000000689722128299763
12, 1.136600313000000639362951915246
12, 1.135098400500000437318703916389
12, 1.134472995000001205312400998082
12, 1.134843650499998801706169615500
12, 1.134632835000001449543560738675
12, 1.134688942000000366761014447547
12, 1.135146938500000146632373798639
12, 1.134912674500000662192178424448
12, 1.135211256999998141736796242185
12, 1.135531187499999816736817592755
12, 1.135346986999998364353814395145
12, 1.135594259999997746035660384223
12, 1.135109898999999700208718422800
12, 1.135157100500002513854269636795
12, 1.135224014999998587427398888394
12, 1.135337731499994617934135021642
7, 1.135319257999999997821305441903
7, 1.135301902499999737727875981363
7, 1.135381895500000126730810734443
7, 1.135314541500000551366156287258
7, 1.135393937999999991461663739756
7, 1.135326762000000044849912228528
7, 1.135418354500000504003764945082
7, 1.135398542499999052779457997531
7, 1.135412159499999518175172852352
7, 1.135411848000000389902197639458
7, 1.135372689499998699602656415664
7, 1.135414198999999513262082473375
7, 1.135481281499998829076503170654
7, 1.135405130000002316137397428975
7, 1.135412796500006038513674866408
7, 1.135383522499999742194631835446
7, 1.135363644499996382819517748430
7, 1.135454976000005444802809506655
7, 1.135393693000004589066520566121
7, 1.135386660000001768366928445175
7, 1.188342666499999866758230382402
7, 1.188251966500000200710474018706
7, 1.188263949000000430089585279347
7, 1.188243726499999652901351510081
7, 1.188448684000000810101482784376
7, 1.188348437999998452596628339961
7, 1.188401174000000892760908755008
7, 1.188331360499997657598214573227
7, 1.188279973499998476427208515815
7, 1.188299642499998753919498994946
7, 1.188233706999998418041286640801
7, 1.188474822499998140301613602787
7, 1.188318752000000699808879289776
7, 1.188314358500001333140971837565
7, 1.188377234999997256181814009324
7, 1.188333640999999829546140972525
7, 1.188356585499995787813531933352
7, 1.188306546999996271551935933530
7, 1.188359181500004524423275142908
7, 1.188280980999998348579538287595
7, 1.135354140500000053037865654915
7, 1.135295764499999915386752036284
7, 1.135232987499999346425738622202
7, 1.135302088499999584314537059981
7, 1.135324613499999912846760707907
7, 1.135265738000001078944478649646
7, 1.135301574499999688327989133541
7, 1.135219632999998395916918525472
7, 1.135313748000001510263246018440
7, 1.135275580500000103256752481684
7, 1.135325737000002277454768773168
7, 1.135259078500002516420863685198
7, 1.135263054500001089763827621937
7, 1.135302079999998881021383567713
7, 1.135262540499994088349922094494
7, 1.135292501999998648898326791823
7, 1.135325019500001531014277134091
7, 1.135320982999999728235707152635
7, 1.135284872999996252929122420028
7, 1.135275242500000558720785193145
